run_id,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_1526631005,616.7245483398438,711.6050415039062,94.8804931640625,113.20674586296082,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 2)",1526631005,NE_convergence_experiment,False,4.032626748085022e-07,605.0958862304688,-7.004515171051025,463.26092529296875,-67.66844177246094,465.0440368652344
sweep_seed_1576227836,423.96319580078125,711.6050415039062,287.641845703125,119.40136003494263,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",1576227836,NE_convergence_experiment,False,-25.118663787841797,139.41883850097656,-33.885467529296875,132.41578674316406,-39.80487060546875,135.99942016601562
sweep_seed_1591675405,616.7245483398438,711.6050415039062,94.8804931640625,124.4150869846344,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 1)",1591675405,NE_convergence_experiment,False,-13.455273628234863,595.7141723632812,-42.42005157470703,456.3951416015625,-27.769880294799805,456.9471435546875
sweep_seed_1615041407,423.96319580078125,711.6050415039062,287.641845703125,125.59370183944702,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1615041407,NE_convergence_experiment,False,-20.929813385009766,138.34841918945312,-9.948092460632324,141.74237060546875,-15.496062278747559,135.7542724609375
sweep_seed_1624170338,423.96319580078125,711.6050415039062,287.641845703125,130.02339887619019,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",1624170338,NE_convergence_experiment,False,-18.454360961914062,143.2551727294922,-14.579874992370605,134.94119262695312,-29.47670555114746,135.28298950195312
sweep_seed_1624520801,423.96319580078125,711.6050415039062,287.641845703125,124.68171834945679,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1624520801,NE_convergence_experiment,False,-11.458366394042969,140.42730712890625,-14.68319320678711,140.66311645507812,-24.334686279296875,132.48426818847656
sweep_seed_1626716692,423.96319580078125,711.6050415039062,287.641845703125,127.56128573417664,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1626716692,NE_convergence_experiment,False,-2.5089917182922363,143.58253479003906,-22.154726028442383,136.83792114257812,-32.46393585205078,132.16851806640625
sweep_seed_1676420718,423.96319580078125,709.6050415039062,285.641845703125,128.15100765228271,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",1676420718,NE_convergence_experiment,False,-7.875400543212891,140.87109375,-41.93626022338867,133.78944396972656,-15.301281929016113,138.52235412597656
sweep_seed_1679802727,423.96319580078125,711.6050415039062,287.641845703125,120.13627576828003,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",1679802727,NE_convergence_experiment,False,-14.377870559692383,138.23184204101562,-15.932069778442383,136.60467529296875,-7.698514461517334,141.64663696289062
sweep_seed_1681873724,423.96319580078125,709.6050415039062,285.641845703125,120.09066653251648,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 0)",1681873724,NE_convergence_experiment,False,-16.689870834350586,139.92315673828125,-43.0113639831543,130.93838500976562,-30.349048614501953,137.7420196533203
sweep_seed_1746689922,423.96319580078125,711.6050415039062,287.641845703125,152.63688707351685,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1746689922,NE_convergence_experiment,False,-13.15916633605957,141.1644744873047,-36.29312515258789,132.98394775390625,-19.54009246826172,135.41429138183594
sweep_seed_1755498727,616.7245483398438,711.6050415039062,94.8804931640625,114.77413296699524,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 2)",1755498727,NE_convergence_experiment,False,-58.128780364990234,591.1074829101562,-39.461238861083984,453.654296875,-20.02808952331543,452.2772216796875
sweep_seed_1770025748,616.7245483398438,711.6050415039062,94.8804931640625,114.53211665153503,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 1)",1770025748,NE_convergence_experiment,False,-13.978898048400879,599.3870849609375,-2.2535629272460938,459.0574645996094,-28.664094924926758,461.452392578125
sweep_seed_1800419351,423.96319580078125,709.6050415039062,285.641845703125,132.03482246398926,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",1800419351,NE_convergence_experiment,False,-42.97255325317383,134.7931671142578,-39.34454345703125,135.1631622314453,-22.64703941345215,137.92471313476562
sweep_seed_1815389063,423.96319580078125,709.6050415039062,285.641845703125,130.07699036598206,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 0)",1815389063,NE_convergence_experiment,False,-17.823265075683594,141.71961975097656,-30.40273094177246,134.3897247314453,-35.2053337097168,135.0365753173828
sweep_seed_1832837905,423.96319580078125,709.6050415039062,285.641845703125,117.58292412757874,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",1832837905,NE_convergence_experiment,False,-16.496423721313477,140.10140991210938,-38.53449249267578,135.99009704589844,-14.82606315612793,137.67039489746094
sweep_seed_1841228347,423.96319580078125,711.6050415039062,287.641845703125,119.47212648391724,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",1841228347,NE_convergence_experiment,False,-21.89667320251465,140.9664306640625,-34.87775421142578,133.06436157226562,-44.395843505859375,135.87046813964844
sweep_seed_1843202851,616.7245483398438,711.6050415039062,94.8804931640625,112.76530313491821,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 1)",1843202851,NE_convergence_experiment,False,-25.018190383911133,602.8435668945312,-29.249794006347656,464.22418212890625,-6.730335712432861,461.783447265625
sweep_seed_1855163943,423.96319580078125,709.6050415039062,285.641845703125,127.7066285610199,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 0)",1855163943,NE_convergence_experiment,False,-16.53042221069336,139.2877197265625,-27.13348960876465,133.81764221191406,-32.64109802246094,137.09829711914062
sweep_seed_1893594432,423.96319580078125,711.6050415039062,287.641845703125,127.57361364364624,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",1893594432,NE_convergence_experiment,False,-26.715057373046875,136.94082641601562,-24.302635192871094,132.85023498535156,-25.33022117614746,139.55880737304688
sweep_seed_1897483664,423.96319580078125,711.6050415039062,287.641845703125,125.54021048545837,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1897483664,NE_convergence_experiment,False,-0.49785974621772766,146.5044403076172,-20.687984466552734,142.43692016601562,-12.662124633789062,137.51266479492188
sweep_seed_1897686915,616.7245483398438,711.6050415039062,94.8804931640625,109.49088072776794,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 2)",1897686915,NE_convergence_experiment,False,-54.91362762451172,595.8422241210938,3.829598426818848e-06,455.923095703125,-28.178085327148438,459.0151672363281
sweep_seed_1940374772,423.96319580078125,711.6050415039062,287.641845703125,119.25693678855896,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1940374772,NE_convergence_experiment,False,-14.721567153930664,140.59613037109375,-26.027591705322266,140.00369262695312,-13.04812240600586,137.2481689453125
sweep_seed_1970904393,616.7245483398438,711.6050415039062,94.8804931640625,112.11208319664001,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 1)",1970904393,NE_convergence_experiment,False,-24.878246307373047,589.612548828125,-37.72687530517578,452.9653015136719,-15.184975624084473,451.08251953125
sweep_seed_198032413,423.96319580078125,709.6050415039062,285.641845703125,127.26739048957825,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 0)",198032413,NE_convergence_experiment,False,-13.865165710449219,142.30406188964844,-20.114038467407227,133.5228729248047,-22.39253044128418,139.62933349609375
sweep_seed_199011104,423.96319580078125,711.6050415039062,287.641845703125,117.90185570716858,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",199011104,NE_convergence_experiment,False,-17.630111694335938,146.6956024169922,-6.072864055633545,140.25,9.17626953125,142.94532775878906
sweep_seed_1997989380,616.7245483398438,711.6050415039062,94.8804931640625,111.41453838348389,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 1)",1997989380,NE_convergence_experiment,False,-35.716434478759766,584.5380249023438,-40.50286102294922,445.47332763671875,-59.3039665222168,450.108154296875
sweep_seed_2007284218,423.96319580078125,709.6050415039062,285.641845703125,173.91339468955994,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",2007284218,NE_convergence_experiment,False,-27.800268173217773,138.34359741210938,-31.698518753051758,136.2550048828125,-32.19956970214844,133.20982360839844
sweep_seed_2028936026,423.96319580078125,709.6050415039062,285.641845703125,117.51593971252441,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",2028936026,NE_convergence_experiment,False,-21.096698760986328,140.45767211914062,-25.728090286254883,136.9200439453125,-34.29804611206055,135.01158142089844
sweep_seed_2031050389,423.96319580078125,709.6050415039062,285.641845703125,121.31369829177856,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 0)",2031050389,NE_convergence_experiment,False,-31.245502471923828,139.66842651367188,-30.206750869750977,132.6703338623047,-23.679859161376953,137.4784393310547
sweep_seed_2033062299,423.96319580078125,709.6050415039062,285.641845703125,130.49810028076172,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",2033062299,NE_convergence_experiment,False,-20.923376083374023,138.9060516357422,-33.626861572265625,135.98707580566406,-11.036075592041016,138.77529907226562
sweep_seed_2033282004,423.96319580078125,711.6050415039062,287.641845703125,120.06265187263489,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",2033282004,NE_convergence_experiment,False,-21.453319549560547,140.78909301757812,-29.81682777404785,131.7327880859375,-29.883787155151367,138.28208923339844
sweep_seed_2035922533,423.96319580078125,711.6050415039062,287.641845703125,118.90709161758423,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",2035922533,NE_convergence_experiment,False,-11.422127723693848,140.34042358398438,-23.44409942626953,134.2342987060547,-34.59347152709961,136.66114807128906
