run_id,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_3049403647,712.6050415039062,712.6050415039062,0.0,242.99348998069763,240,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 0)",3049403647,optimality2,False,-36.12751007080078,608.5829467773438,-9.08847713470459,515.3760375976562,-2.5294721126556396e-06,516.1898193359375
