run_id,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_1143809828,220.81333923339844,220.81333923339844,0.0,5243.131959199905,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 2, 2)",1143809828,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-29.511316299438477,70.13162994384766,-66.75670623779297,55.47929763793945,-36.912261962890625,54.95835876464844
sweep_seed_1144269602,195.10491943359375,222.81333923339844,27.708419799804688,5140.671868801117,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 0, 2)",1144269602,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-38.07803726196289,88.03401947021484,-24.639928817749023,66.95569610595703,-18.707643508911133,66.83171081542969
sweep_seed_1150928999,193.10491943359375,222.81333923339844,29.708419799804688,5147.497099161148,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 0)",1150928999,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-38.21461868286133,89.12728118896484,-23.724689483642578,67.9472427368164,-21.187204360961914,67.83100891113281
sweep_seed_1175690263,220.81333923339844,220.81333923339844,0.0,5685.835088253021,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 2, 2)",1175690263,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-44.3203125,69.71896362304688,-47.092891693115234,54.71115493774414,-55.06611633300781,54.95560073852539
sweep_seed_1175846864,220.81333923339844,222.81333923339844,2.0,5192.0246415138245,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 0, 1)",1175846864,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-23.64936637878418,65.12772369384766,-42.48927307128906,50.247589111328125,-43.3306999206543,50.20061492919922
sweep_seed_117612189,221.81333923339844,221.81333923339844,0.0,5821.792314052582,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 1, 1)",117612189,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-21.148324966430664,67.14483642578125,-43.500858306884766,52.45641326904297,-34.4361686706543,52.51065444946289
sweep_seed_1185183688,193.10491943359375,220.81333923339844,27.708419799804688,5171.519330978394,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 2, 0)",1185183688,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-42.569305419921875,88.40691375732422,-18.030479431152344,67.56273651123047,-12.854578018188477,67.37078094482422
sweep_seed_1196292147,193.10491943359375,220.81333923339844,27.708419799804688,5602.95717549324,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 1)",1196292147,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-32.838077545166016,88.52192687988281,-18.596763610839844,67.4130859375,-16.655458450317383,67.27384948730469
sweep_seed_1198584151,194.10491943359375,221.81333923339844,27.708419799804688,5116.644642591476,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 2, 2)",1198584151,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-35.92723083496094,90.58715057373047,-12.111614227294922,68.90672302246094,-21.565752029418945,69.11277770996094
sweep_seed_1210451926,193.10491943359375,220.81333923339844,27.708419799804688,5097.858433961868,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 0, 2)",1210451926,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-33.59050369262695,89.5362319946289,-20.77288055419922,68.31177520751953,-19.170379638671875,68.3272476196289
sweep_seed_1212824492,219.81333923339844,219.81333923339844,0.0,5162.556805849075,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 2, 2)",1212824492,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-27.743804931640625,70.7533950805664,-33.540374755859375,55.92507553100586,-62.067562103271484,56.310882568359375
sweep_seed_1214280343,194.10491943359375,221.81333923339844,27.708419799804688,5143.006283283234,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 2)",1214280343,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-35.432464599609375,88.05154418945312,-20.094255447387695,66.83719635009766,-25.397968292236328,67.04691314697266
sweep_seed_1237784398,194.10491943359375,221.81333923339844,27.708419799804688,5716.266475439072,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 2, 2)",1237784398,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-37.563751220703125,89.48477172851562,-18.081348419189453,67.93436431884766,-20.389623641967773,68.35984802246094
sweep_seed_1241639944,192.10491943359375,221.81333923339844,29.708419799804688,5804.8890216350555,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 2)",1241639944,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-35.11701583862305,89.41957092285156,-16.869739532470703,68.0051040649414,-21.230653762817383,68.12999725341797
sweep_seed_1246930851,221.81333923339844,223.81333923339844,2.0,5703.463038444519,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 0, 1)",1246930851,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-37.41364288330078,70.03343200683594,-53.83740234375,55.246070861816406,-44.956268310546875,55.28809356689453
sweep_seed_1247132544,193.10491943359375,220.81333923339844,27.708419799804688,5094.97660112381,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 1, 1)",1247132544,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-39.9766731262207,88.23272705078125,-21.090776443481445,67.28192138671875,-15.82843017578125,67.31756591796875
sweep_seed_1250663443,147.75265502929688,219.81333923339844,72.06068420410156,5231.337842226028,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 2, 2)",1250663443,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-11.660500526428223,35.04948425292969,-9.073681831359863,27.760883331298828,-18.14583969116211,28.86981773376465
sweep_seed_1261792404,193.10491943359375,220.81333923339844,27.708419799804688,5116.1023042202,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 2, 1)",1261792404,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-28.837623596191406,89.91854858398438,-19.887107849121094,68.56426239013672,-19.212194442749023,68.52301788330078
sweep_seed_1278033094,131.68800354003906,221.81333923339844,90.12533569335938,5198.843514680862,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(1, 0, 0)",1278033094,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-7.304233551025391,24.181447982788086,-5.570657253265381,23.679302215576172,-7.192037582397461,23.629798889160156
sweep_seed_1302797263,194.10491943359375,221.81333923339844,27.708419799804688,5654.543188095093,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(2, 2, 0)",1302797263,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-34.07905578613281,89.8204574584961,-17.632835388183594,68.38507843017578,-22.24940299987793,68.51740264892578
sweep_seed_1307338167,196.10491943359375,223.81333923339844,27.708419799804688,5094.436646461487,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 0, 0)",1307338167,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-29.00008201599121,88.61431884765625,-24.480070114135742,67.44596862792969,-18.038957595825195,67.35533142089844
sweep_seed_13253302,195.10491943359375,222.81333923339844,27.708419799804688,5670.228072166443,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 2, 1)",13253302,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-34.1983528137207,88.72433471679688,-19.44228744506836,67.56526947021484,-24.905744552612305,67.50035858154297
sweep_seed_1344691227,221.81333923339844,221.81333923339844,0.0,5599.228057861328,1500,17,3,3,3,1,16,0.99,4,False,True,0.001,"(0, 1, 1)",1344691227,classic_reinforce_gradual_batchsize_direct_parameterization_w_10%_exploration,False,-43.58670425415039,69.9149398803711,-40.69208526611328,55.11836242675781,-55.15009689331055,55.412071228027344
