run_id,final_potential,optimal_potential,convergence_gap,training_time,num_episodes,final_trajectory_length,config_num_agents,config_state_dim,config_action_dim,config_history_len,config_episode_len,config_gamma,config_batch_size,config_use_episodic_freeze,config_use_baseline,config_learning_rate,config_init_states_tuple,config_seed,config_experiment_name,config_check_nash_equilibrium,agent_0_final_loss,agent_0_final_return,agent_1_final_loss,agent_1_final_return,agent_2_final_loss,agent_2_final_return
sweep_seed_1099691374,617.7245483398438,710.6050415039062,92.8804931640625,116.61084413528442,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 2)",1099691374,NE_convergence_experiment,False,-11.696634292602539,579.952392578125,-51.44255447387695,443.6087341308594,-54.788978576660156,443.1572265625
sweep_seed_1104125174,614.7245483398438,709.6050415039062,94.8804931640625,131.76053833961487,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 1)",1104125174,NE_convergence_experiment,False,0.8411909937858582,588.9522705078125,-0.926989734172821,449.6248779296875,-47.762413024902344,455.4683532714844
sweep_seed_1111766880,617.7245483398438,710.6050415039062,92.8804931640625,132.19521021842957,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 2)",1111766880,NE_convergence_experiment,False,-28.898834228515625,523.1497192382812,-88.05947875976562,389.68414306640625,-129.65432739257812,393.45703125
sweep_seed_1119179194,424.96319580078125,712.6050415039062,287.641845703125,162.37604069709778,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 0, 1)",1119179194,NE_convergence_experiment,False,-16.91117286682129,147.35842895507812,-48.40675735473633,131.69320678710938,-41.63070297241211,129.56861877441406
sweep_seed_1129763209,425.96319580078125,711.6050415039062,285.641845703125,106.78388905525208,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 0, 2)",1129763209,NE_convergence_experiment,False,-10.632469177246094,144.67007446289062,-40.8110466003418,132.88262939453125,-20.25535774230957,135.69049072265625
sweep_seed_1143809828,423.96319580078125,709.6050415039062,285.641845703125,143.41091418266296,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 2)",1143809828,NE_convergence_experiment,False,-18.042423248291016,148.05520629882812,-35.739410400390625,131.40142822265625,-23.274118423461914,134.66793823242188
sweep_seed_1144269602,425.96319580078125,711.6050415039062,285.641845703125,135.71635746955872,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 0, 2)",1144269602,NE_convergence_experiment,False,-27.878889083862305,195.87503051757812,-40.537818908691406,153.0885772705078,-27.02109718322754,139.30711364746094
sweep_seed_1150928999,423.96319580078125,711.6050415039062,287.641845703125,119.61496639251709,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 0)",1150928999,NE_convergence_experiment,False,-24.844635009765625,138.7798309326172,-20.059438705444336,133.43324279785156,-25.119813919067383,138.91629028320312
sweep_seed_1175690263,616.7245483398438,709.6050415039062,92.8804931640625,106.32874274253845,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 2)",1175690263,NE_convergence_experiment,False,5.3649091720581055,586.2617797851562,-31.655515670776367,449.11962890625,-43.32087707519531,450.18804931640625
sweep_seed_1175846864,423.96319580078125,711.6050415039062,287.641845703125,146.74648475646973,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 0, 1)",1175846864,NE_convergence_experiment,False,-17.506423950195312,139.86026000976562,-35.547183990478516,138.68104553222656,-24.288673400878906,135.08132934570312
sweep_seed_117612189,617.7245483398438,710.6050415039062,92.8804931640625,121.28344869613647,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 1, 1)",117612189,NE_convergence_experiment,False,-32.8682861328125,581.76025390625,-33.862327575683594,443.9573059082031,-35.49845886230469,445.3082580566406
sweep_seed_1185183688,423.96319580078125,709.6050415039062,285.641845703125,123.69069314002991,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 0)",1185183688,NE_convergence_experiment,False,-14.786093711853027,138.9086151123047,-15.152816772460938,138.51290893554688,-25.924640655517578,139.54156494140625
sweep_seed_1198584151,617.7245483398438,710.6050415039062,92.8804931640625,170.33444929122925,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 2)",1198584151,NE_convergence_experiment,False,-67.90338897705078,543.0526733398438,-27.80876922607422,411.66461181640625,-52.90230941772461,412.1810302734375
sweep_seed_1210451926,423.96319580078125,709.6050415039062,285.641845703125,120.42131042480469,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 2)",1210451926,NE_convergence_experiment,False,-21.840415954589844,136.76527404785156,-37.11812210083008,138.20606994628906,-38.97310256958008,132.1432342529297
sweep_seed_1212824492,459.996337890625,708.6050415039062,248.60870361328125,165.79646968841553,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 2)",1212824492,NE_convergence_experiment,False,-55.63863754272461,284.4797058105469,3.37044620513916,195.3267059326172,-53.96490478515625,200.4541473388672
sweep_seed_1214280343,615.7245483398438,710.6050415039062,94.8804931640625,112.47946977615356,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 2)",1214280343,NE_convergence_experiment,False,-19.857738494873047,575.9160766601562,-56.5804443359375,438.3055419921875,-52.62310028076172,442.5967102050781
sweep_seed_1241639944,615.7245483398438,710.6050415039062,94.8804931640625,117.62562656402588,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 2)",1241639944,NE_convergence_experiment,False,-23.611555099487305,566.3223876953125,-57.088321685791016,433.451416015625,-50.21897506713867,432.460693359375
sweep_seed_1247132544,421.96319580078125,709.6050415039062,287.641845703125,135.0385229587555,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 1, 1)",1247132544,NE_convergence_experiment,False,-18.488628387451172,151.5596923828125,-48.148494720458984,119.90830993652344,-22.132640838623047,123.47172546386719
sweep_seed_1250663443,615.7245483398438,708.6050415039062,92.8804931640625,123.12443614006042,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 2)",1250663443,NE_convergence_experiment,False,-54.59281539916992,342.6679382324219,-100.93524169921875,250.30368041992188,-51.76983642578125,243.60214233398438
sweep_seed_1261792404,614.7245483398438,709.6050415039062,94.8804931640625,126.09736680984497,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 2, 1)",1261792404,NE_convergence_experiment,False,-16.8021183013916,583.063232421875,-32.88371658325195,447.1893615722656,-75.22694396972656,446.0696105957031
sweep_seed_1278033094,424.96319580078125,710.6050415039062,285.641845703125,161.86552095413208,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(1, 0, 0)",1278033094,NE_convergence_experiment,False,-20.347341537475586,137.1990966796875,-25.38615608215332,137.57627868652344,-33.552040100097656,139.3682403564453
sweep_seed_1307338167,426.96319580078125,712.6050415039062,285.641845703125,155.66643404960632,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 0, 0)",1307338167,NE_convergence_experiment,False,-9.27577018737793,142.37158203125,-26.81354522705078,136.2393341064453,-21.935470581054688,137.92440795898438
sweep_seed_1344777899,617.7245483398438,712.6050415039062,94.8804931640625,112.43920421600342,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 0, 1)",1344777899,NE_convergence_experiment,False,-72.40725708007812,556.0186767578125,-67.73324584960938,425.2717590332031,-25.47228240966797,421.37103271484375
sweep_seed_1358653540,616.7245483398438,711.6050415039062,94.8804931640625,140.56255054473877,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 2, 1)",1358653540,NE_convergence_experiment,False,5.317851901054382e-07,595.3699951171875,-40.76667404174805,456.13604736328125,-24.496767044067383,455.7550964355469
sweep_seed_1360466708,424.96319580078125,710.6050415039062,285.641845703125,127.79833483695984,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(2, 2, 0)",1360466708,NE_convergence_experiment,False,-13.914609909057617,141.16610717773438,-17.76194190979004,136.26771545410156,-9.193136215209961,140.69862365722656
sweep_seed_136538205,426.96319580078125,712.6050415039062,285.641845703125,152.81583905220032,64,65,3,3,3,1,64,0.99,64,True,True,0.001,"(0, 0, 0)",136538205,NE_convergence_experiment,False,-18.15230941772461,143.75503540039062,-7.972201347351074,143.96604919433594,-37.005126953125,136.04995727539062
